Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7006","June","%","0.59436","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7006","June","%","6.203834","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7006","June","%","-3.755222","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7006","June","%","1.589591","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7006","June","%","7.112383","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7006","June","%","1.859237","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7006","June","%","14.080831","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7006","June","%","0.68571","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7006","June","%","1.929629","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7006","June","%","6.124716","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7006","June","%","-2.518359","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7006","June","%","7.212001","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7006","June","%","-1.907578","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7006","June","%","0.409411","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7006","June","%","-2.038738","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7006","June","%","0.312183","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7006","June","%","1.97093","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7006","June","%","1.017355","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7006","June","%","0.100642","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2021","2021","23014","Food price inflation","7006","June","%","1.772953","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7007","July","%","3.072184","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7007","July","%","1.78838","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7007","July","%","3.660311","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7007","July","%","-2.542373","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7007","July","%","1.739135","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7007","July","%","7.264959","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7007","July","%","1.859237","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7007","July","%","15.775745","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7007","July","%","1.126127","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7007","July","%","0","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7007","July","%","5.345203","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7007","July","%","-2.008452","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7007","July","%","8.198493","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7007","July","%","-2.592222","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7007","July","%","0.716492","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7007","July","%","-1.321157","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7007","July","%","-1.029867","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7007","July","%","3.329911","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7007","July","%","-0.503604","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7007","July","%","0.809706","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2021","2021","23014","Food price inflation","7007","July","%","1.65386","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7008","August","%","3.048768","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7008","August","%","3.106506","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7008","August","%","1.291255","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7008","August","%","-1.699721","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7008","August","%","2.017284","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7008","August","%","6.355939","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7008","August","%","4.515282","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7008","August","%","13.850055","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7008","August","%","1.227686","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7008","August","%","0.110249","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7008","August","%","4.295152","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7008","August","%","0.422381","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7008","August","%","5.15247","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7008","August","%","-1.200033","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7008","August","%","-0.910887","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7008","August","%","-0.510726","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7008","August","%","-0.718688","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7008","August","%","1.964825","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7008","August","%","0.912804","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7008","August","%","0.200978","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2021","2021","23014","Food price inflation","7008","August","%","1.536686","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7009","September","%","3.191486","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7009","September","%","4.565536","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7009","September","%","-0.563373","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7009","September","%","-1.133157","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7009","September","%","3.008607","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7009","September","%","4.867876","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7009","September","%","5.570286","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7009","September","%","12.562813","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7009","September","%","0.66965","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7009","September","%","3.547666","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7009","September","%","-1.177727","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7009","September","%","4.442036","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7009","September","%","4.149412","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7009","September","%","-3.087686","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7009","September","%","2.158251","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7009","September","%","-2.313864","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7009","September","%","0.308968","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7009","September","%","2.464082","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7009","September","%","-0.200472","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7009","September","%","0","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2021","2021","23014","Food price inflation","7009","September","%","3.17364","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7010","October","%","1.791035","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7010","October","%","4.545453","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7010","October","%","-0.420755","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7010","October","%","-1.126759","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7010","October","%","3.276354","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7010","October","%","4.827591","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7010","October","%","5.263163","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7010","October","%","13.249994","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7010","October","%","-0.441495","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7010","October","%","5.210639","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7010","October","%","-2.528984","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7010","October","%","4.432432","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7010","October","%","5.693536","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7010","October","%","-4.211513","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7010","October","%","3.783267","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7010","October","%","-3.448307","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7010","October","%","-0.102037","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7010","October","%","2.145034","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7010","October","%","0.799989","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7010","October","%","-0.198386","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7011","November","%","1.345284","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7011","November","%","4.129794","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7011","November","%","0.424927","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7011","November","%","-0.423129","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7011","November","%","3.824355","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7011","November","%","4.092773","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7011","November","%","6.159891","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7011","November","%","9.876553","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7011","November","%","0.898875","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7011","November","%","4.565701","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7011","November","%","-0.638984","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7011","November","%","2.679531","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7011","November","%","4.69729","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7011","November","%","-2.891323","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7011","November","%","2.874703","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7011","November","%","-3.692582","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7011","November","%","0","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7011","November","%","2.694268","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7011","November","%","1.009142","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7011","November","%","0","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2001","2001","23014","Food price inflation","7012","December","%","1.960783","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2002","2002","23014","Food price inflation","7012","December","%","3.846152","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2003","2003","23014","Food price inflation","7012","December","%","0.854696","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2004","2004","23014","Food price inflation","7012","December","%","2.824862","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2005","2005","23014","Food price inflation","7012","December","%","-0.824171","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2006","2006","23014","Food price inflation","7012","December","%","5.540171","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2007","2007","23014","Food price inflation","7012","December","%","7.086613","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2008","2008","23014","Food price inflation","7012","December","%","6.74019","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2009","2009","23014","Food price inflation","7012","December","%","2.525837","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2010","2010","23014","Food price inflation","7012","December","%","4.927209","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2011","2011","23014","Food price inflation","7012","December","%","-0.640338","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2012","2012","23014","Food price inflation","7012","December","%","3.114927","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2013","2013","23014","Food price inflation","7012","December","%","4.895881","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2014","2014","23014","Food price inflation","7012","December","%","-4.46876","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2015","2015","23014","Food price inflation","7012","December","%","2.286917","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2016","2016","23014","Food price inflation","7012","December","%","-2.235786","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2017","2017","23014","Food price inflation","7012","December","%","-0.935556","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2018","2018","23014","Food price inflation","7012","December","%","3.882513","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2019","2019","23014","Food price inflation","7012","December","%","0.100947","Fc","Calculated data",""
"CP","Consumer Price Indices","376","Israel","2020","2020","23014","Food price inflation","7012","December","%","0.201888","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7001","January","%","3.084961","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7001","January","%","2.018559","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7001","January","%","3.887647","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7001","January","%","3.239717","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7001","January","%","10.616359","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7001","January","%","9.737491","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7001","January","%","8.701394","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7001","January","%","12.346616","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7001","January","%","15.24577","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7001","January","%","15.441054","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7001","January","%","20.655785","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7001","January","%","9.302047","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7001","January","%","7.62322","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7001","January","%","6.681254","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7001","January","%","2.127355","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7001","January","%","1.214329","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7001","January","%","1.961146","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7001","January","%","5.100471","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7001","January","%","1.584636","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7001","January","%","23.364694","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7001","January","%","6.679107","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7002","February","%","2.968197","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7002","February","%","2.202782","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7002","February","%","3.761529","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7002","February","%","3.931532","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7002","February","%","10.541755","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7002","February","%","9.615225","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7002","February","%","8.906709","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7002","February","%","13.853546","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7002","February","%","15.796268","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7002","February","%","12.725207","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7002","February","%","17.962563","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7002","February","%","10.58285","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7002","February","%","6.904355","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7002","February","%","7.041817","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7002","February","%","1.19128","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7002","February","%","2.4689","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7002","February","%","3.10247","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7002","February","%","3.41514","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7002","February","%","4.519478","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7002","February","%","19.047163","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7002","February","%","9.740263","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7003","March","%","2.852052","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7003","March","%","2.386446","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7003","March","%","3.636246","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7003","March","%","4.620431","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7003","March","%","10.468445","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7003","March","%","9.49492","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7003","March","%","9.109179","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7003","March","%","15.334033","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7003","March","%","14.300088","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7003","March","%","13.90185","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7003","March","%","18.342986","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7003","March","%","9.806028","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7003","March","%","5.859333","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7003","March","%","8.836517","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7003","March","%","-0.476483","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7003","March","%","2.450702","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7003","March","%","4.640725","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7003","March","%","0.986028","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7003","March","%","8.222777","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7003","March","%","15.472028","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7003","March","%","11.580484","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7004","April","%","2.73652","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2002","2002","23014","Food price inflation","7004","April","%","2.569551","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2003","2003","23014","Food price inflation","7004","April","%","3.511791","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2004","2004","23014","Food price inflation","7004","April","%","5.306432","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2005","2005","23014","Food price inflation","7004","April","%","10.396396","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2006","2006","23014","Food price inflation","7004","April","%","9.37653","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2007","2007","23014","Food price inflation","7004","April","%","9.308861","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2008","2008","23014","Food price inflation","7004","April","%","16.78877","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2009","2009","23014","Food price inflation","7004","April","%","13.569036","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2010","2010","23014","Food price inflation","7004","April","%","15.163285","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2011","2011","23014","Food price inflation","7004","April","%","16.890357","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2012","2012","23014","Food price inflation","7004","April","%","10.698934","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2013","2013","23014","Food price inflation","7004","April","%","5.117021","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2014","2014","23014","Food price inflation","7004","April","%","9.528388","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2015","2015","23014","Food price inflation","7004","April","%","-1.048741","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2016","2016","23014","Food price inflation","7004","April","%","3.459707","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2017","2017","23014","Food price inflation","7004","April","%","3.908119","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2018","2018","23014","Food price inflation","7004","April","%","0.716612","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2019","2019","23014","Food price inflation","7004","April","%","8.507978","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2020","2020","23014","Food price inflation","7004","April","%","11.563503","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2021","2021","23014","Food price inflation","7004","April","%","15.914037","Fc","Calculated data",""
"CP","Consumer Price Indices","586","Pakistan","2001","2001","23014","Food price inflation","7005","May","%","2.621596","Fc","Calculated data",""
